VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost
6213,MHW LTD                    ,838,Bols Cherry Flavored Brandy,7.960000038146973,10.989999771118164,1000,211,1679.5599513626098,236.0,2593.640007019043,1219.8899745941162,247.79999589920044,9621.58002614975
4425,MARTIGNETTI COMPANIES,5065,Berentzen Apple Liqueur,11.420000076293945,17.989999771118164,750,147,1678.7399631500246,459.0,9077.409955444335,5966.969930648804,361.7600072622299,144929.24016594887
1392,CONSTELLATION BRANDS INC   ,2689,Black Velvet Reserve,14.720000267028809,18.989999771118164,1750,114,1678.079989051819,754.0,14318.459870986937,10957.22986793518,1386.3000257015228,79528.99032592773
516,BANFI PRODUCTS CORP        ,22840,Banfi Poggio All'Oro Br Mont,83.86000061035156,129.99000549316406,750,20,1677.200006713867,25.0,3755.750065307617,1942.8700714111328,2.790000006556511,8510.41000366211
9744,FREDERICK WILDMAN & SONS   ,23170,Marchesi di Barolo Sarmsa 07,52.40999984741211,75.98999786376953,750,32,1677.119982910156,15.0,1139.849967956543,531.9299850463867,1.669999971985817,3999.929975271225
10754,PERFECTA WINES             ,24156,NY Yankees Cab Svgn,12.899999618530273,19.989999771118164,750,130,1677.0000030517576,117.0,2302.8299827575684,1745.1099796295166,12.929999947547913,28720.519941329956
90047,CRUSH WINES                ,15838,Ravines Finger Rsl Lakes,11.029999732971191,17.989999771118164,750,152,1676.5600006484988,159.0,2724.409994125366,1530.1099796295166,17.670000061392784,1457.7299935817719
6785,PALM BAY INTERNATIONAL INC ,7215,Lancers Rose,3.9700000286102295,5.989999771118164,750,422,1675.3399900817878,415.0,2485.849905014038,323.45998764038086,46.63000068068504,13605.41001367569
1590,DIAGEO CHATEAU ESTATE WINES,46733,Stellina di Notte Pnt Grigio,8.210000038146973,11.989999771118164,750,204,1674.839966430664,203.0,2433.9700469970703,563.5299892425537,22.730000227689743,7259.750034332275
7245,PROXIMO SPIRITS INC.       ,2877,Bushmills 16 Yr Old Irish W,49.25,65.98999786376953,750,34,1674.5,31.0,2045.6899337768555,1847.7199401855469,24.460000693798065,38994.7800655365
1392,CONSTELLATION BRANDS INC   ,20181,Ruffino Prosecco,4.659999847412109,6.989999771118164,375,359,1672.939972686768,323.0,2257.7699756622314,880.7399711608887,18.330000091344118,79528.99032592773
17035,PERNOD RICARD USA          ,8943,Malibu Rum Sparkler RTD,7.739999771118164,13.989999771118164,750,216,1671.840001602173,711.0,7117.889867782593,3901.109910964966,560.1700074076653,123780.22020339966
10754,PERFECTA WINES             ,25190,Sixto Chardonnay,23.520000457763672,35.9900016784668,750,71,1669.91998046875,166.0,5974.340196838379,3059.1501426696777,18.480000033974648,28720.519941329956
2000,SOUTHERN WINE & SPIRITS NE ,24990,Turnbull Cab Svgn Oakvile 12,46.349998474121094,69.98999786376953,750,36,1668.6,33.0,2309.669990539551,979.8599700927734,3.7000000029802322,19016.589984714985
90047,CRUSH WINES                ,42677,Kistler Les Noisetiers Sono,37.91999816894531,54.9900016784668,750,44,1668.4800170898438,37.0,2034.6300315856934,824.850025177002,4.140000030398369,1457.7299935817719
4425,MARTIGNETTI COMPANIES,27697,Volpaia Prelius Cab Svgn,9.930000305175781,14.989999771118164,750,168,1668.2400512695312,3.0,44.96999931335449,44.96999931335449,0.32999999821186066,144929.24016594887
660,SAZERAC NORTH AMERICA INC. ,114,Mr Boston Creme de Banana,5.110000133514404,6.489999771118164,1000,326,1665.8599949073791,324.0,2102.759927749634,1570.5799446105957,340.1999864578247,17932.330037117004
9744,FREDERICK WILDMAN & SONS   ,25423,Pol Roger 02 Sir W Churchill,151.36000061035156,220.99000549316406,750,11,1664.959989013672,47.0,10386.529754638672,4640.790115356445,5.280000030994415,3999.929975271225
9165,ULTRA BEVERAGE COMPANY LLP ,18615,Ruca Malen Cab Svgn Rsv,10.880000114440918,16.989999771118164,750,153,1664.63998336792,183.0,2996.169972381591,2033.7599716186523,20.24999988079071,68054.7001876831
9552,M S WALKER INC             ,29902,Au Bon Climate Pnt Nr,14.859999656677246,21.989999771118164,750,112,1664.3200427246093,98.0,2155.019998550415,725.6699924468994,10.93000017106533,55551.819732666016
4425,MARTIGNETTI COMPANIES,28753,Round Hill Common Man Merlot,6.03000020980835,8.989999771118164,750,276,1664.2800079345702,264.0,2373.3599395751953,197.7799949645996,29.700000524520874,144929.24016594887
7153,PINE STATE TRADING CO      ,20947,Catalpa Cab Svgn,10.65999984741211,15.989999771118164,750,156,1662.9599816894531,159.0,2812.4100646972656,247.8599967956543,17.89000031352043,15884.819953918457
4425,MARTIGNETTI COMPANIES,27925,Barone Ricasoli Castello,39.59000015258789,58.9900016784668,750,42,1662.7799530029297,,,,,144929.24016594887
4425,MARTIGNETTI COMPANIES,26766,Neyers Vineyard Left Bank Rd,19.729999542236328,29.989999771118164,750,84,1657.3199615478516,61.0,1829.3899929046631,1109.629991531372,6.790000021457672,144929.24016594887
4425,MARTIGNETTI COMPANIES,27873,Poderi Le Ripi Amore e Folli,27.579999923706055,39.9900016784668,750,60,1654.7999572753906,5.0,199.95000839233398,199.95000839233398,0.5499999970197678,144929.24016594887
9744,FREDERICK WILDMAN & SONS   ,18236,Marchesi Barolo Cannubi 11,51.689998626708984,75.98999786376953,750,32,1654.0800476074219,29.0,2203.7099609375,759.8999786376953,3.2499999701976776,3999.929975271225
3960,DIAGEO NORTH AMERICA INC   ,86,Don Julio Real Tequila,236.2100067138672,299.989990234375,750,7,1653.4700134277346,18.0,5399.819833984375,4199.85986328125,14.18000042438507,257032.06952285767
3960,DIAGEO NORTH AMERICA INC   ,744,Ciroc Red Berry Vodka,6.239999771118164,7.989999771118164,200,264,1647.3599725341796,149.0,1243.5099716186523,358.59999084472656,31.289999544620514,257032.06952285767
3960,DIAGEO NORTH AMERICA INC   ,2571,Johnnie Walker Gold Edition,65.87999725341797,84.98999786376953,750,25,1647.0000024414062,31.0,2634.6900024414062,254.9699935913086,24.40999937057495,257032.06952285767
9552,M S WALKER INC             ,22970,Bluegray Priorat DOQ,11.680000305175781,17.989999771118164,750,141,1646.880020751953,131.0,2356.689993362427,1133.3699855804443,14.570000037550926,55551.819732666016
9552,M S WALKER INC             ,26049,Simonnet-Febvre Bourgogne Br,9.800000190734863,14.989999771118164,750,168,1646.3999794006347,155.0,2323.4499893188477,1439.0399780273438,17.189999997615814,55551.819732666016
7153,PINE STATE TRADING CO      ,20170,Piazzo Dolcetto,8.65999984741211,12.989999771118164,750,190,1645.399989013672,116.0,1167.8399758148194,745.2599830627441,12.84999993443489,15884.819953918457
4425,MARTIGNETTI COMPANIES,21562,Talley Vyds Pnt Nr,19.350000381469727,29.989999771118164,750,85,1644.749984741211,70.0,2099.2999897003174,1499.4999885559082,7.73999996483326,144929.24016594887
90024,VINILANDIA USA             ,23938,Alphonse Dolly Pouilly-Fume,14.930000305175781,22.989999771118164,750,110,1642.3000115966795,84.0,1914.159994354248,1327.4199867248535,9.299999997019768,2802.6399850845337
10754,PERFECTA WINES             ,24406,St Mayhem White Aged/Peppers,15.640000343322754,22.989999771118164,750,105,1642.199935913086,82.0,1885.1800031280518,942.5899906158447,9.13000002503395,28720.519941329956
4848,LAIRD & CO                 ,37457,San Rocco Pinot Grigio Vene,5.260000228881836,7.989999771118164,750,312,1641.119992218017,304.0,2428.9599475860596,167.78999519348145,34.20000033080578,1043.6900030970573
9165,ULTRA BEVERAGE COMPANY LLP ,46766,Tom Eddy Elodian Cab Svgn,21.559999465942383,34.9900016784668,750,76,1638.560002746582,26.0,859.7400221252442,397.88002014160156,2.90999998152256,68054.7001876831
4425,MARTIGNETTI COMPANIES,26498,Gosset Grand Rose Brut,54.599998474121094,82.98999786376953,750,30,1638.0000305175781,10.0,829.8999786376953,746.9099807739258,1.0999999940395355,144929.24016594887
12546,JIM BEAM BRANDS COMPANY    ,734,Old Grand Dad,13.630000114440918,17.989999771118164,750,120,1635.6,120.0,2998.800048828125,24.989999771118164,94.5,123880.96989059448
480,BACARDI USA INC            ,1757,Aberfeldy 21 Yr Single Malt,116.77999877929688,159.99000549316406,750,14,1634.9199829101562,18.0,2879.820098876953,1599.9000549316406,14.190000414848328,89286.26965904236
1485,CASTLE BRANDS CORP.        ,1788,Knappogue Castle Irish 12 Yr,29.190000534057617,39.9900016784668,750,56,1634.6400064849854,167.0,6678.330135345459,3879.0301628112793,131.69000154733658,8497.589941978455
9165,ULTRA BEVERAGE COMPANY LLP ,38632,Carpineto Cab Svgn Farnito,8.09000015258789,12.289999961853027,750,202,1634.1799800109861,202.0,4657.479976654053,2973.289972305298,22.429999947547913,68054.7001876831
4425,MARTIGNETTI COMPANIES,21380,Bartenura Asti Spumante,12.569999694824219,19.489999771118164,750,130,1634.0999713134765,135.0,2631.149980545044,2065.9399757385254,14.909999921917915,144929.24016594887
3252,E & J GALLO WINERY         ,27443,Renato Ratti Marcenasco Baro,34.0099983215332,49.9900016784668,750,48,1632.4799951171874,6.0,311.9400067138672,258.950008392334,0.6599999964237213,61966.90998840332
4692,KOBRAND CORPORATION        ,25448,Taylor Fladgate 30 yr Tawny,70.95999908447266,109.98999786376953,750,23,1632.0800292968752,22.0,2419.779973449707,1429.869972229004,2.4500000029802322,9139.379997327924
4425,MARTIGNETTI COMPANIES,27178,Ridge Monte Bello Chard,45.33000183105469,67.98999786376953,750,36,1631.88,9.0,611.9099807739258,543.9199829101562,0.989999994635582,144929.24016594887
9165,ULTRA BEVERAGE COMPANY LLP ,2885,Patron Anejo Tequila BTB,46.61000061035156,61.9900016784668,750,35,1631.3500366210938,15.0,929.8500213623047,247.9600067138672,11.809999942779541,68054.7001876831
4425,MARTIGNETTI COMPANIES,1090,Licor 43 Liqueur Gift Pack,13.59000015258789,16.989999771118164,750,120,1630.8000183105469,132.0,2534.6799839782716,1694.1199798583984,103.98000180721283,144929.24016594887
10754,PERFECTA WINES             ,21444,Ch Palmer Margaux,232.8699951171875,339.989990234375,750,7,1630.0899804687501,7.0,2379.929931640625,679.97998046875,0.7899999916553497,28720.519941329956
9165,ULTRA BEVERAGE COMPANY LLP ,36749,Framboise Pacific Rim Infusn,10.380000114440918,15.989999771118164,375,157,1629.6599757003783,104.0,1662.959981918335,1263.209981918335,6.079999882727861,68054.7001876831
10754,PERFECTA WINES             ,23745,Ch Angelus 12 St Emilion,271.4200134277344,398.989990234375,750,6,1628.520009765625,14.0,5585.85986328125,1994.949951171875,1.5800000131130219,28720.519941329956
1590,DIAGEO CHATEAU ESTATE WINES,43939,Provenance Svgn Bl Napa,12.329999923706055,18.989999771118164,750,132,1627.5599841308594,36.0,699.6400051116943,258.86999702453613,4.010000005364418,7259.750034332275
4425,MARTIGNETTI COMPANIES,27523,Opolo Cab Svgn,19.350000381469727,29.989999771118164,750,84,1625.4,41.0,1229.5899925231934,929.6899929046631,4.519999980926514,144929.24016594887
8112,MOET HENNESSY USA INC      ,20553,Dom Perignon Oeno 96 Silver,180.38999938964844,275.989990234375,750,9,1623.5099487304688,3.0,827.969970703125,827.969970703125,0.32999999821186066,48347.26006126404
9552,M S WALKER INC             ,42691,Las Brisas Rueda Wh,7.480000019073486,10.989999771118164,750,217,1623.160023727417,231.0,2996.6899852752686,1530.8199729919434,25.690000012516975,55551.819732666016
7749,R.P.IMPORTS INC            ,19588,Ch Lafaurie-Peyragey Saut 10,53.9900016784668,80.98999786376953,750,30,1619.700029296875,55.0,4454.449953308105,2186.7299423217773,6.129999995231628,91.49999899789691
9552,M S WALKER INC             ,15426,Voga Moscato Italia,6.449999809265137,11.989999771118164,750,251,1618.9500022888183,245.0,2905.54997894287,1766.5099658966064,27.189999967813492,55551.819732666016
10754,PERFECTA WINES             ,23781,Le Clarence de Haut Brion 12,89.93000030517578,133.99000549316406,750,18,1618.7400341796874,13.0,1741.8700256347656,669.9500274658203,1.4600000083446503,28720.519941329956
9552,M S WALKER INC             ,19669,Murphy-Goode Homefront Red,6.059999942779541,11.989999771118164,750,267,1618.0199899291993,310.0,2495.9400310516357,696.1999969482422,34.67000022530556,55551.819732666016
4425,MARTIGNETTI COMPANIES,23436,Dom R Bouvier Marsny Rose 14,12.40999984741211,18.989999771118164,750,130,1613.2999827575684,187.0,3551.1299953460693,1291.3199844360352,20.86999972164631,144929.24016594887
10754,PERFECTA WINES             ,27286,Ch Malartic-Lagraviere PL 07,33.54999923706055,49.9900016784668,750,48,1610.4,26.0,1299.74004196167,999.8000335693359,2.8599999845027924,28720.519941329956
8892,TRINCHERO FAMILY ESTATES   ,26882,Trinchero BRV Cab Svgn Napa,53.68000030517578,79.98999786376953,750,30,1610.3999999999999,23.0,1839.7699703979492,1039.869972229004,2.5499999970197678,11595.970090389252
90047,CRUSH WINES                ,23061,Navarro Vyds Chard,13.420000076293945,19.989999771118164,750,120,1610.3999328613281,87.0,1739.129981994629,1219.389986038208,9.619999945163727,1457.7299935817719
4425,MARTIGNETTI COMPANIES,27522,Whitehall Lane Merlot,19.170000076293945,27.989999771118164,750,84,1610.2799865722657,35.0,979.649995803833,699.7499942779541,3.8799999803304672,144929.24016594887
4425,MARTIGNETTI COMPANIES,14929,Yellow Tail Moscato,5.46999979019165,7.989999771118164,750,294,1608.1799921035765,339.0,2708.609931564328,1086.6399688720703,37.83000020682812,144929.24016594887
6213,MHW LTD                    ,5629,RumChata Liqueur,7.019999980926514,8.989999771118164,300,229,1607.5799734306336,2216.0,19921.83956031801,14276.119636535645,704.0499907135963,9621.58002614975
90047,CRUSH WINES                ,27650,Eden Ice Cider Heirloom Barr,11.899999618530273,17.489999771118164,187,135,1606.5000007629392,50.0,874.4999906921387,752.069990158081,1.4899999666959047,1457.7299935817719
90047,CRUSH WINES                ,16453,Hillinger Eveline Pnt Nr,12.25,18.489999771118164,750,131,1604.75,36.0,689.6399943542481,557.2099933624268,3.969999983906746,1457.7299935817719
4425,MARTIGNETTI COMPANIES,24863,Double Canyon Heaven H Cab S,16.540000915527344,23.989999771118164,750,97,1604.380001525879,228.0,5469.720007629394,2638.899974822998,25.380000069737434,144929.24016594887
3252,E & J GALLO WINERY         ,6258,Livingston Chablis Blush Ca,8.100000381469727,11.989999771118164,3000,198,1603.800041198731,196.0,2350.03995513916,539.5499897003174,88.19999766349792,61966.90998840332
9165,ULTRA BEVERAGE COMPANY LLP ,25990,Antech Limoux Brut,8.100000381469727,11.989999771118164,750,198,1603.799996948242,135.0,1618.6499867248535,1091.089979171753,14.93999993801117,68054.7001876831
3252,E & J GALLO WINERY         ,7430,New Amsterdam Vodka,9.369999885559082,11.989999771118164,1000,171,1602.2700103759767,156.0,1870.4400634765625,95.91999816894531,163.8000030517578,61966.90998840332
90047,CRUSH WINES                ,10864,Sea Smoke Ten Snt Brb Pnt Nr,59.29999923706055,85.98999786376953,750,27,1601.0999938964842,13.0,1117.8699841308594,773.9099807739258,1.4399999976158142,1457.7299935817719
2000,SOUTHERN WINE & SPIRITS NE ,38088,Niebaum Coppola Edizne Znfdl,33.33000183105469,49.9900016784668,750,48,1599.8399658203125,20.0,975.8000259399414,675.8600234985352,2.219999998807907,19016.589984714985
4692,KOBRAND CORPORATION        ,27773,Jadot Nuits St Georges Les B,66.66000366210938,99.98999786376953,750,24,1599.8399658203125,1.0,99.98999786376953,99.98999786376953,0.10999999940395355,9139.379997327924
4425,MARTIGNETTI COMPANIES,23112,Patz & Hall Hyde Vyd Chard,38.09000015258789,55.9900016784668,750,42,1599.78,5.0,279.950008392334,279.950008392334,0.5499999970197678,144929.24016594887
3252,E & J GALLO WINERY         ,24615,Pieropan Soave La Rocca,26.65999984741211,39.9900016784668,750,60,1599.6000537109376,14.0,559.8600234985352,479.88002014160156,1.5399999916553497,61966.90998840332
9552,M S WALKER INC             ,25482,J. Ordonez Victoria Moscatel,9.930000305175781,14.989999771118164,375,161,1598.72998046875,161.0,2413.390007019043,1109.2599830627441,9.199999943375587,55551.819732666016
1587,VINEYARD BRANDS INC        ,45334,Cono Sur Vision Svgn Bl Csbl,6.659999847412109,9.989999771118164,750,240,1598.3999780273439,239.0,2615.6099815368652,1279.8299732208252,26.620000049471855,6070.0899666547775
3252,E & J GALLO WINERY         ,39470,Barefoot Syrah Cal,3.2200000286102295,6.289999961853027,750,496,1597.1199796104436,491.0,2819.2899927902217,1499.1099710464478,54.639999970793724,61966.90998840332
4425,MARTIGNETTI COMPANIES,26866,Thunevin Calvet L'Amourette,12.15999984741211,17.989999771118164,750,131,1592.96,49.0,881.5099945068359,611.6599922180176,5.439999997615814,144929.24016594887
3252,E & J GALLO WINERY         ,5373,E&J Peach Brandy,7.46999979019165,10.989999771118164,750,213,1591.1099907302857,676.0,6468.739881515503,4150.669900894165,532.7500088214874,61966.90998840332
9165,ULTRA BEVERAGE COMPANY LLP ,26274,Finca Alcayate Malbec 14,6.769999980926514,10.489999771118164,750,235,1590.9499853515626,110.0,1153.899980545044,555.9699878692627,12.219999969005585,68054.7001876831
1392,CONSTELLATION BRANDS INC   ,11022,Hogue Cab Svgn Columbia,6.159999847412109,9.989999771118164,750,258,1589.2799798583987,216.0,2303.8400461578367,355.6699924468994,24.22000078856945,79528.99032592773
10754,PERFECTA WINES             ,25415,Schlosskellerei Gobelsburg,9.079999923706055,15.989999771118164,750,175,1588.999990692139,321.0,5124.78994178772,3509.799949645996,35.52999986708164,28720.519941329956
8892,TRINCHERO FAMILY ESTATES   ,6456,Sutter Home Clsc Svgn Bl,4.019999980926514,5.989999771118164,187,395,1587.900022888183,348.0,2084.5199337005615,718.7999725341797,9.979999905452132,11595.970090389252
9165,ULTRA BEVERAGE COMPANY LLP ,25285,A Bichot St-Amour Champlette,12.489999771118164,18.989999771118164,750,127,1586.2300190734863,361.0,6804.389949493407,4321.70994758606,40.019999995827675,68054.7001876831
